date,tic,close,high,low
2018-01-02,AAPL,39.99661822500069,40.090588900235886,39.67358629760615
2018-01-02,AMGN,135.03441430153285,135.56929732145656,133.9854468198387
2018-01-02,CRM,101.25400475486232,101.25400475486232,99.82298505785802
2018-01-02,CSCO,29.883345402112145,29.965995647548052,29.58257995773047
2018-01-02,IBM,102.60602065637005,102.80524190971745,101.94803946717519
2018-01-02,INTC,39.33928984205094,39.530525030230294,38.91433316300884
2018-01-02,MSFT,78.6439766273551,79.06822723323943,77.96102277622718
2018-01-02,NKE,55.75488204665663,55.987281919905094,55.254044093708764
2018-01-02,VZ,32.81965307976313,32.91356372452951,32.55588584171271
2018-01-02,WMT,29.279318528549524,29.32681652216662,28.82342552701866
2018-01-03,AAPL,40.35663578349322,40.525173610561225,40.044498136065975
2018-01-03,AMGN,135.42909318266084,136.7421345731513,133.97119690804857
2018-01-03,CRM,101.60530089980028,102.16729490950749,100.51074675072337
2018-01-03,CSCO,29.95083469105415,30.066570862727993,29.797273875825052
2018-01-03,IBM,102.19100468860962,102.50918914277979,101.63777289863673
2018-01-03,INTC,39.67487954367656,39.87504951107479,39.2139420316889
2018-01-03,MSFT,78.8319902130373,79.20315067146967,78.58812207306443
2018-01-03,NKE,55.92975747067002,56.2890629223163,55.150704351089686
2018-01-03,VZ,33.11539350921268,33.23909258024612,32.855008485369254
2018-01-03,WMT,29.37616295594868,29.664822963048557,29.142435186924924
2018-01-04,AAPL,40.47131850880301,40.62403188251822,40.29774535667037
2018-01-04,AMGN,134.9710515526846,136.2377275703294,134.0818188237456
2018-01-04,CRM,102.19434274680238,102.33217147904163,101.08876992894626
2018-01-04,CSCO,29.965706262086915,30.171882593820957,29.778836675826014
2018-01-04,IBM,102.27809245418364,102.95314063271657,102.0360890679125
2018-01-04,INTC,39.80516863856481,40.178809216049906,39.401306367523475
2018-01-04,MSFT,78.97734891907479,79.4697125071133,78.5449053973192
2018-01-04,NKE,56.62542101496017,56.89347781279403,55.74363051501979
2018-01-04,VZ,33.356713198892706,33.59789626514677,33.132470980986724
2018-01-04,WMT,29.86559330974423,30.087013230745164,29.642085074819153
2018-01-05,AAPL,40.493970989630974,40.6225098200651,40.301158227818334
2018-01-05,AMGN,134.81634073298372,135.98362111914346,133.61913346484113
2018-01-05,CRM,101.94724921509973,102.50371209082613,101.30840612118288
2018-01-05,CSCO,29.93787924499961,30.17259177500044,29.721536294981416
