timesteps,episode_reward,episode_length,explained_variance,entropy_loss,value_loss
455,-78.740802,455,,,
910,-49.211029,455,,,
1365,-42.519686,455,,,
1820,-36.143113,455,,,
2275,-33.573637,455,,,
2730,-32.645727,455,,,
3185,-19.944957,455,,,
3640,-28.36726,455,,,
4095,-26.68441,455,-0.0451275110244751,6.391235971450806,8.510074388980865
4550,-69.783856,455,,,
5005,-31.135597,455,,,
5460,-76.192293,455,,,
5915,-37.997568,455,0.30296510457992554,6.4106542527675625,4.5669552981853485
6370,-39.866366,455,,,
6825,-81.421558,455,,,
7280,-81.841081,455,,,
7735,-33.401748,455,,,
8190,-27.641137,455,0.3450181484222412,6.4244258284568785,7.293174999952316
8645,-34.151053,455,,,
9100,-71.027911,455,,,
9555,-29.851717,455,,,
10010,-69.423953,455,0.5837619304656982,6.397539913654327,9.622787165641785
10465,-65.982236,455,,,
10920,-34.596274,455,,,
11375,-45.985449,455,,,
11830,-64.286799,455,,,
12285,-37.881167,455,0.7335898280143738,6.388427710533142,7.342078059911728
12740,-33.53508,455,,,
13195,-84.501228,455,,,
13650,-58.524586,455,,,
14105,-65.648167,455,0.8359733819961548,6.413225603103638,5.045802319049836
14560,-30.126179,455,,,
15015,-32.755117,455,,,
15470,-66.98649,455,,,
15925,-29.012946,455,,,
16380,-47.797003,455,0.7806093096733093,6.418718338012695,8.352737009525299
16835,-23.441495,455,,,
17290,-32.923603,455,,,
17745,-37.31127,455,,,
18200,-40.26275,455,0.9186919927597046,6.422420090436935,3.0590138733386993
18655,-44.121471,455,,,
19110,-27.410271,455,,,
19565,-28.426429,455,,,
20020,-24.184048,455,,,
20475,-23.580515,455,0.9581336379051208,6.4418994069099424,1.6333685636520385
20930,-73.525526,455,,,
21385,-30.573632,455,,,
21840,-50.874824,455,,,
22295,-23.130757,455,0.9725157618522644,6.450993293523789,1.0289414033293725
22750,-40.56504,455,,,
23205,-66.762201,455,,,
23660,-36.277944,455,,,
24115,-30.903797,455,,,
24570,-64.881531,455,0.9346587657928467,6.462023574113846,3.405842733383179
25025,-72.007421,455,,,
25480,-76.521766,455,,,
25935,-24.16208,455,,,
26390,-72.163613,455,0.9212459325790405,6.470872622728348,4.313027378916741
26845,-75.943579,455,,,
27300,-32.821872,455,,,
27755,-68.183089,455,,,
28210,-67.919895,455,,,
28665,-68.291386,455,0.8826887011528015,6.479785567522049,7.0421806395053865
29120,-26.265841,455,,,
29575,-62.15744,455,,,
30030,-31.486184,455,,,
30485,-20.356311,455,0.9266783595085144,6.493893283605575,4.136212918162346
30940,-58.195063,455,,,
31395,-68.237815,455,,,
31850,-26.772422,455,,,
32305,-25.217864,455,,,
32760,-15.773759,455,0.9645105004310608,6.50358247756958,2.273995687067509
33215,-33.544808,455,,,
33670,-31.37293,455,,,
34125,-57.132983,455,,,
34580,-55.754176,455,0.9624625444412231,6.52135546207428,2.267409360408783
35035,-15.515731,455,,,
35490,-53.06125,455,,,
35945,-25.595394,455,,,
36400,-27.463304,455,,,
36855,-40.328814,455,0.9642256498336792,6.54479096531868,2.3868646800518034
37310,-30.244332,455,,,
37765,-8.522532,455,,,
38220,-14.016682,455,,,
38675,-44.237302,455,0.9757130146026611,6.5443278551101685,1.5711114607751369
39130,-23.239784,455,,,
39585,-32.844137,455,,,
40040,-29.769995,455,,,
40495,-53.065923,455,,,
40950,-21.787593,455,0.9772425293922424,6.535082370042801,0.9122894674539566
41405,-23.585512,455,,,
41860,-40.658711,455,,,
42315,-8.598049,455,,,
42770,-12.166051,455,0.9806482195854187,6.545588725805283,1.2267220206558704
43225,-45.573408,455,,,
43680,-23.128416,455,,,
44135,-19.067713,455,,,
44590,-12.472655,455,,,
45045,-25.88506,455,0.9685696363449097,6.553751373291016,1.51020999699831
45500,-37.522594,455,,,
45955,-21.581247,455,,,
46410,-42.503301,455,,,
46865,-13.864579,455,0.9845197796821594,6.5874754130840305,0.5825750555843114
47320,-20.058386,455,,,
47775,-32.988851,455,,,
48230,-20.715796,455,,,
48685,-16.756208,455,,,
49140,-6.530522,455,0.9822877049446106,6.629638880491257,0.7615386139601469
49595,-22.660414,455,,,
50050,-30.70609,455,,,
50505,-23.211793,455,,,
50960,-9.030202,455,0.9779496192932129,6.643435794115066,1.0279419124126434
51415,-28.655654,455,,,
51870,-18.537504,455,,,
52325,-29.202327,455,,,
52780,-27.45853,455,,,
53235,-26.482203,455,0.9863659143447876,6.660184752941132,0.6986118033528328
53690,-9.786859,455,,,
54145,-11.578015,455,,,
54600,-8.670585,455,,,
55055,-24.678339,455,0.9863138198852539,6.683769172430038,0.7026627004146576
55510,-18.661345,455,,,
55965,-8.942817,455,,,
56420,-7.64361,455,,,
56875,-19.042775,455,,,
57330,-7.197939,455,0.9821456670761108,6.70332071185112,0.7967619471251964
57785,-9.073896,455,,,
58240,-16.827496,455,,,
58695,-3.991223,455,,,
59150,-1.811791,455,0.9773815870285034,6.721407324075699,0.8883743464946747
59605,-17.452382,455,,,
60060,-4.446101,455,,,
60515,-8.911863,455,,,
60970,-6.674426,455,,,
61425,1.123778,455,0.9830112457275391,6.755868422985077,1.2167005971074105
61880,-11.70801,455,,,
62335,-9.060801,455,,,
62790,-8.129055,455,,,
63245,-9.57137,455,0.9633516073226929,6.792256784439087,1.8232500031590462
63700,-0.695371,455,,,
64155,-11.071825,455,,,
64610,-12.601464,455,,,
65065,3.829937,455,,,
65520,6.924819,455,0.9913080930709839,6.815864145755768,0.42465734146535394
65975,-15.427966,455,,,
66430,-10.087946,455,,,
66885,-9.71477,455,,,
67340,0.270537,455,0.9760451316833496,6.8353411257267,1.707595443725586
67795,6.60742,455,,,
68250,-3.582433,455,,,
68705,4.440565,455,,,
69160,-2.611984,455,,,
69615,-1.082812,455,0.9872491955757141,6.8496993482112885,0.9580762628465891
70070,-0.791513,455,,,
70525,-0.69331,455,,,
70980,7.195295,455,,,
71435,0.170504,455,0.9827631115913391,6.870065498352051,1.0618283331394196
