date,tic,close,high,low
2018-01-02,AAPL,42.574539218237334,42.77415968017674,42.34218145182135
2018-01-02,AMGN,141.5273740965871,142.6098950758202,140.82224811671543
2018-01-02,CRM,108.77339873594264,109.34469037367529,108.12429047618633
2018-01-02,CSCO,30.804561363229027,30.99560292433528,30.6713696928379
2018-01-02,IBM,102.59748167107996,103.20300286272958,102.21058672313073
2018-01-02,INTC,39.72508645972373,40.04942706905591,39.417111770565135
2018-01-02,MSFT,81.75432118493661,82.18584627177215,81.31801981397624
2018-01-02,NKE,55.732044080788754,56.131056649603075,55.2014855493218
2018-01-02,VZ,32.35870036716238,32.596969436051474,32.17142648325886
2018-01-02,WMT,32.19978981557174,32.3877123043891,32.103849673179724
2018-01-03,AAPL,42.449362492390264,42.63766877407305,42.22704610257779
2018-01-03,AMGN,140.38749622649902,141.54457314220332,139.66151024275462
2018-01-03,CRM,108.90254093197848,109.38273325520125,108.22960947419432
2018-01-03,CSCO,30.78070259483793,31.020574729922824,30.689137411835627
2018-01-03,IBM,102.06127369281106,102.64818390896231,101.61479180201626
2018-01-03,INTC,39.76720288973723,40.02634996518305,39.43810139192174
2018-01-03,MSFT,81.5752940680012,81.9799413038819,81.1338434811712
2018-01-03,NKE,55.61905721804669,56.04491484934767,54.85323325297624
2018-01-03,VZ,32.255922506727224,32.445713378774904,32.0594723935155
2018-01-03,WMT,32.304617103766134,32.45756056702059,32.17278860812407
2018-01-04,AAPL,43.03796531730558,43.26826428310629,42.79128246910613
2018-01-04,AMGN,140.28069951226016,141.50777498309907,140.06265160309624
2018-01-04,CRM,110.66679292749683,111.30311155927652,110.25488112973227
2018-01-04,CSCO,30.901311112945617,31.138087330793013,30.778429790303473
2018-01-04,IBM,101.34199958748836,102.07612684864067,101.31400990594723
2018-01-04,INTC,40.04530486678139,40.36097836058147,39.602759653342666
2018-01-04,MSFT,83.02255999515745,83.57052347980812,82.593953671274
2018-01-04,NKE,56.23392096220851,56.50398924045546,55.592124093639136
2018-01-04,VZ,32.23563893083114,32.47564864916582,32.118773712371464
2018-01-04,WMT,32.45562415573198,32.7034656030127,32.37289948163779
2018-01-05,AAPL,42.7433789098186,42.978707968477565,42.51076992303945
2018-01-05,AMGN,140.8528359589198,142.12993061660745,140.43438748632843
2018-01-05,CRM,109.06562179509507,109.7396606025157,108.5063429304233
2018-01-05,CSCO,30.66302765916577,30.855087276047907,30.51326715486887
2018-01-05,IBM,102.23202020189785,102.74957502072715,101.87551103544587
2018-01-05,INTC,39.55336233750714,39.8270817056187,39.19620301342008
2018-01-05,MSFT,81.76950244636717,82.1986692631288,81.35719730622002
2018-01-05,NKE,55.07680375175623,55.41896085689842,54.51909274513365
2018-01-05,VZ,31.86684455659879,32.098640773582716,31.720185386699605
2018-01-05,WMT,31.432066701804473,31.627273749763006,31.330628359179585
2018-01-08,AAPL,42.43629417486406,42.66872559899285,42.16310224515999
2018-01-08,AMGN,140.6220019223776,142.02514932880416,140.1331033065485
2018-01-08,CRM,108.70246007201848,109.32550995802728,108.1269135240268
2018-01-08,CSCO,30.756753379651094,30.987700407826438,30.619975524577477
2018-01-08,IBM,102.21592549170737,102.78071362591824,101.8788529302072
2018-01-08,INTC,39.840804292529825,40.12553735755767,39.436126455294314
2018-01-08,MSFT,81.5170986813934,82.1240090395022,81.21105992943197
2018-01-08,NKE,55.48170715018184,55.89283930251161,54.93945936836977
2018-01-08,VZ,32.14472286841573,32.418089772930685,32.015538820965546
2018-01-08,WMT,31.7224011886632,31.913318565207696,31.577523247553255
2018-01-09,AAPL,42.726223936296236,42.96059769852378,42.47150136069192
2018-01-09,AMGN,140.3594521656077,141.46217372557325,139.39291409643278
2018-01-09,CRM,108.40993853321419,109.22196559314497,107.70375138114599
2018-01-09,CSCO,30.528208030879124,30.72555966196029,30.381553310790515
2018-01-09,IBM,102.25350614226527,102.90543533744014,101.79631728217097
2018-01-09,INTC,39.59972385983471,39.90692692663247,39.23908460890215
2018-01-09,MSFT,82.00967456550526,82.55002653095727,81.4946377140848
2018-01-09,NKE,54.8445588888721,55.22741687935253,54.301596814110646
2018-01-09,VZ,31.886852303735907,32.10275004387243,31.68634362901379
2018-01-09,WMT,31.497827431636075,31.689766907704865,31.40899982436514
2018-01-10,AAPL,42.63731930508969,42.881372200963675,42.37890331902035
2018-01-10,AMGN,141.00984770685633,142.18618328191621,140.27337096143287
2018-01-10,CRM,108.96574591158983,109.46785185629948,108.22180523869807
2018-01-10,CSCO,30.675383239626086,30.869879071961638,30.51447086566409
2018-01-10,IBM,101.82417606285455,102.50588687393746,101.53015028582469
2018-01-10,INTC,39.35891076334558,39.6272238565688,38.95512379204192
2018-01-10,MSFT,81.9008760763769,82.29407470943704,81.4107545768197
2018-01-10,NKE,54.9290193249624,55.33305863118579,54.29004071294616
2018-01-10,VZ,31.844661536764654,32.06171028874108,31.687834369890385
2018-01-10,WMT,31.53571491882091,31.735891908855287,31.432997858563905
2018-01-11,AAPL,42.716694738861385,42.96002221904209,42.4916757198321
2018-01-11,AMGN,141.5450325321721,142.8940595129384,140.98288578530514
