date,tic,close,high,low
2024-01-02,AAPL,190.5259670128618,193.5994631590211,186.97794824392037
2024-01-02,AMZN,153.73587217438782,157.01078317777888,149.498716923148
2024-01-02,GOOGL,138.56196709217542,140.30138459072694,136.82327005078108
2024-01-02,MSFT,369.08942556806704,372.61523194514376,364.1830011190696
2024-01-02,NVDA,49.280219405999816,50.68171969036134,48.19991423023654
2024-01-03,AAPL,183.3023445466084,186.66383893224435,180.18502367918364
2024-01-03,AMZN,148.0959879702166,152.04511418869112,144.63283847798286
2024-01-03,GOOGL,136.97221111494957,138.71071294744786,135.23152612615374
2024-01-03,MSFT,364.0185295240017,368.41997866409395,359.2419170497095
2024-01-03,NVDA,48.59714289878134,49.899129652801605,47.23171465540915
2024-01-04,AAPL,183.24775146545014,186.56342165780785,179.83868856395108
2024-01-04,AMZN,147.8804372508774,150.75968413828272,145.31267446621143
2024-01-04,GOOGL,137.91978498186518,139.49174867835117,136.3594872787607
2024-01-04,MSFT,364.89143049387366,369.47212658400935,359.9533698635778
2024-01-04,NVDA,47.605578124721646,48.939669372535356,46.470780559063435
2024-01-05,AAPL,181.02839945995981,184.27410453968596,177.65678302051504
2024-01-05,AMZN,142.12540258099037,145.905998182646,138.8354482974605
2024-01-05,GOOGL,135.5058970131751,137.16565169796354,133.8967109597427
2024-01-05,MSFT,361.35810600726893,365.9439419991337,356.5859482135004
2024-01-05,NVDA,48.21336481680728,49.41916989627576,47.137765124515674
2024-01-08,AAPL,179.51832174161171,182.43759684250435,176.37680763835974
2024-01-08,AMZN,145.35894155532677,147.98788347106498,141.1358312435588
2024-01-08,GOOGL,134.67868297434867,136.19603931590456,133.02764911923435
2024-01-08,MSFT,361.0979818621389,364.8570179023739,356.5225312376727
2024-01-08,NVDA,48.96050600488031,50.42429952079151,47.66466155012077
2024-01-09,AAPL,183.71508843260492,187.40989834158643,180.2350989839977
2024-01-09,AMZN,145.37711334356908,149.03008867158303,141.55247366108497
2024-01-09,GOOGL,137.73881259234753,139.52019467762062,136.00649004786993
2024-01-09,MSFT,367.5887434856477,372.3522855874541,362.7591034439001
2024-01-09,NVDA,52.508758152323594,54.08083954353574,51.203063858963645
2024-01-10,AAPL,182.0405379291256,185.66732796653073,178.61706565129393
2024-01-10,AMZN,149.95536273061055,153.2865383436571,146.8553633993323
2024-01-10,GOOGL,139.82992017088864,141.49176354411685,138.21357037274075
2024-01-10,MSFT,370.09195568081657,374.3722824474161,365.8258178246259
2024-01-10,NVDA,52.88505073469845,54.464597629373095,51.66626767664654
2024-01-11,AAPL,184.05204072327135,187.15922887751532,180.94972843911526
2024-01-11,AMZN,152.67391159190515,155.8558939361503,148.96627251305299
2024-01-11,GOOGL,141.03657976796788,142.66680350947357,139.35108544276508
2024-01-11,MSFT,376.90499470163974,381.8531534098977,372.0057055278171
2024-01-11,NVDA,54.55837451702681,56.32692562699134,53.020099400487375
2024-01-12,AAPL,184.04892326185018,187.52926475747623,180.3873195304703
2024-01-12,AMZN,154.61754711769248,158.67239018056335,151.18977225600204
2024-01-12,GOOGL,140.92057666061598,142.57233409964476,139.15903830407626
2024-01-12,MSFT,378.6795778588508,381.81286648890136,375.5573085076665
2024-01-12,NVDA,54.74050452068598,56.492162762179326,53.54488887038697
2024-01-16,AAPL,184.1182435082672,187.62990239618435,180.66637809922412
2024-01-16,AMZN,156.44696969040658,159.50537320654425,154.11825336773865
2024-01-16,GOOGL,141.55119548727652,143.30423102358688,139.8232190962132
2024-01-16,MSFT,380.64303424393444,384.0879707905735,375.794987928767
2024-01-16,NVDA,54.809563061260555,56.30083092321416,53.66016757073229
2024-01-17,AAPL,181.01377740354405,183.57928792959635,177.94184837804207
2024-01-17,AMZN,148.92713008150562,152.54163773144504,145.03607822041403
2024-01-17,GOOGL,141.36803262307038,143.0689428387009,139.66084283005165
2024-01-17,MSFT,383.7467394495386,389.04258085559036,378.3602653834537
2024-01-17,NVDA,56.129370365305085,57.9212634454333,54.56148304257291
2024-01-18,AAPL,181.24031799840768,184.74636051980858,177.63901957635568
2024-01-18,AMZN,149.50523174115867,152.57637300028696,146.11193357533062
2024-01-18,GOOGL,140.35654524502078,142.08214554087502,138.55553435013383
2024-01-18,MSFT,383.13637685801046,387.35311335385006,377.7475769884096
2024-01-18,NVDA,56.057555828553596,57.66559777725719,54.4158008059165
2024-01-19,AAPL,186.97773677581296,190.7476007813161,183.323854120171
2024-01-19,AMZN,152.89787381262818,157.01693426884077,147.80544483292533
2024-01-19,GOOGL,142.38345747369277,143.90325306532176,140.70622852456057
2024-01-19,MSFT,388.1213037449975,392.4923526824187,383.2335888875683
2024-01-19,NVDA,57.0767173251657,58.83932969987591,55.66596687339454
2024-01-22,AAPL,189.98966706246688,193.2105562004871,186.66715711751948
2024-01-22,AMZN,156.01566824242929,160.1260431461499,149.69272386775108
2024-01-22,GOOGL,145.15089689715862,147.02279894731447,143.37642542473668
2024-01-22,MSFT,392.0924443185922,395.70578552539916,387.74861823498014
2024-01-22,NVDA,59.41315578937264,61.164655563808665,57.89053966660151
2024-01-23,AAPL,191.61798985881487,195.61566774707075,187.98199650055503
2024-01-23,AMZN,153.68583617368944,155.87484689935266,150.24931715619374
2024-01-23,GOOGL,144.79795241873774,146.5929430533929,142.99022933891212
2024-01-23,MSFT,391.19468020909153,396.55311267619095,386.30208191435753
2024-01-23,NVDA,59.588926811321656,61.35717946921394,58.088832618782675
2024-01-24,AAPL,192.2207765472195,195.68554503834585,188.98063524727627
2024-01-24,AMZN,153.77856544389346,157.8449455282567,149.77211810216124
2024-01-24,GOOGL,145.92021075883684,147.68234635680236,144.1869882731636
2024-01-24,MSFT,392.84825256676294,398.0098700319811,386.19162320127936
2024-01-24,NVDA,59.68887876103525,61.5582673268776,58.422187757222154
2024-01-25,AAPL,191.73530878252134,194.74715707494477,188.6642668325413
2024-01-25,AMZN,155.59641736669087,159.94925221085364,150.26881258963638
2024-01-25,GOOGL,147.61865142468602,149.38649524412702,145.9787220120348
2024-01-25,MSFT,393.9233334270133,398.3704513611327,387.69005384661057
2024-01-25,NVDA,61.15846796530986,62.9091690217603,59.75997281494583
2024-01-26,AAPL,191.7837435659899,194.99276780268556,188.69960468187648
2024-01-26,AMZN,157.4138538666075,161.62248656375215,152.55706930333662
2024-01-26,GOOGL,150.81007158124848,152.66065962265486,148.99942180259893
2024-01-26,MSFT,399.44938181247903,404.5738858951601,394.40117162031487
2024-01-26,NVDA,61.959959937474075,63.79806513628295,60.27837332503638
2024-01-29,AAPL,191.5249961799804,194.72255992212087,188.28108492124684
2024-01-29,AMZN,157.74847315047606,161.91489748876376,154.39675160592296
2024-01-29,GOOGL,150.99168714372604,152.84844933836217,149.22412585392456
2024-01-29,MSFT,397.0964371120418,402.48939757540813,391.9143118501584
2024-01-29,NVDA,61.18783351446929,62.93761967527875,59.733609044557674
2024-01-30,AAPL,189.1336813437845,192.63586040445531,185.84900375082614
2024-01-30,AMZN,160.44959937685041,164.46272968672923,155.5965165091912
2024-01-30,GOOGL,152.25426977722765,153.89008756442172,150.43555035588636
