timesteps,episode_reward,episode_length,explained_variance,entropy_loss,value_loss
455,-21.926655,455,,,
910,-49.761562,455,,,
1365,-50.669336,455,,,
1820,-48.838173,455,,,
2275,-22.486166,455,,,
2730,-19.039579,455,,,
3185,-20.02996,455,,,
3640,-19.949637,455,,,
4095,-19.128418,455,-0.008899807929992676,6.391444253921509,9.567444688081741
4550,-16.382025,455,,,
5005,-18.908384,455,,,
5460,-53.999201,455,,,
5915,-20.957763,455,0.11178368330001831,6.408887124061584,7.198258411884308
6370,-51.536458,455,,,
6825,-24.076869,455,,,
7280,-53.899091,455,,,
7735,-20.149985,455,,,
8190,-21.523123,455,0.2712957262992859,6.424835121631622,6.68145387172699
8645,-48.274082,455,,,
9100,-57.312533,455,,,
9555,-46.304715,455,,,
10010,-54.804464,455,0.5370080471038818,6.428251683712006,5.208093547821045
10465,-23.43943,455,,,
10920,-18.867821,455,,,
11375,-17.691477,455,,,
11830,-56.105639,455,,,
12285,-23.359731,455,0.5158175826072693,6.428176337480545,6.24987952709198
12740,-19.666258,455,,,
13195,-23.600412,455,,,
13650,-24.437284,455,,,
14105,-17.447029,455,0.7856258153915405,6.424020582437516,3.546002095937729
14560,-60.099234,455,,,
15015,-46.97278,455,,,
15470,-26.273861,455,,,
15925,-22.212218,455,,,
16380,-44.787306,455,0.8605549335479736,6.422197169065475,2.4775763541460036
16835,-53.050407,455,,,
17290,-20.33097,455,,,
17745,-19.118803,455,,,
18200,-57.325041,455,0.79453444480896,6.422034341096878,4.263765949010849
18655,-23.292889,455,,,
19110,-49.90591,455,,,
19565,-16.147211,455,,,
20020,-47.177023,455,,,
20475,-50.106208,455,0.8548903465270996,6.424824440479279,3.1002455055713654
20930,-16.88225,455,,,
21385,-54.251637,455,,,
21840,-21.376484,455,,,
22295,-51.764946,455,0.8435467481613159,6.439145827293396,3.293110963702202
22750,-15.839269,455,,,
23205,-25.551516,455,,,
23660,-42.959972,455,,,
24115,-18.882124,455,,,
24570,-57.870961,455,0.8851268887519836,6.449608868360519,2.713372194766998
25025,-51.890864,455,,,
25480,-51.080135,455,,,
25935,-50.580376,455,,,
26390,-22.330062,455,0.8927182555198669,6.455044519901276,2.444045327603817
26845,-51.952756,455,,,
27300,-44.430647,455,,,
27755,-43.468396,455,,,
28210,-50.057057,455,,,
28665,-42.680394,455,0.8347172737121582,6.465668386220932,3.43488330245018
29120,-15.689575,455,,,
29575,-51.328433,455,,,
30030,-19.778938,455,,,
30485,-57.889243,455,0.7884561419487,6.478355550765992,4.124569523334503
30940,-19.143789,455,,,
31395,-50.48628,455,,,
31850,-52.925902,455,,,
32305,-16.120251,455,,,
32760,-15.839311,455,0.9117252826690674,6.486283838748932,2.341033789515495
33215,-48.793996,455,,,
33670,-18.295666,455,,,
34125,-49.853946,455,,,
34580,-57.824675,455,0.9305639266967773,6.494078558683396,1.9750322073698043
35035,-18.360957,455,,,
35490,-20.730569,455,,,
35945,-20.726683,455,,,
36400,-47.882765,455,,,
36855,-19.482521,455,0.8937538862228394,6.515637302398682,2.770156019926071
37310,-58.80379,455,,,
37765,-18.519599,455,,,
38220,-16.246576,455,,,
38675,-48.920984,455,0.9414386749267578,6.524909311532975,1.6359010219573975
39130,-19.269436,455,,,
39585,-21.601055,455,,,
40040,-20.82817,455,,,
40495,-46.940303,455,,,
40950,-18.688636,455,0.930047333240509,6.530015504360199,2.0874238088726997
41405,-18.954294,455,,,
41860,-21.30102,455,,,
42315,-44.867371,455,,,
42770,-15.978295,455,0.9447031617164612,6.540323454141617,1.4914171278476716
43225,-14.659877,455,,,
43680,-26.866793,455,,,
44135,-59.858997,455,,,
44590,-14.756677,455,,,
45045,-19.220348,455,0.9517271518707275,6.53867654800415,1.4338847324252129
45500,-19.516338,455,,,
45955,-54.261547,455,,,
46410,-40.328053,455,,,
46865,-18.041902,455,0.9466612935066223,6.548585271835327,1.5197253957390786
47320,-20.838922,455,,,
47775,-52.745608,455,,,
48230,-16.931803,455,,,
48685,-54.860424,455,,,
49140,-20.505594,455,0.9149662256240845,6.555615550279617,1.977114024758339
49595,-58.590354,455,,,
50050,-16.060265,455,,,
50505,-15.929355,455,,,
50960,-58.110623,455,0.9246223568916321,6.554547506570816,1.8800842329859733
51415,-17.127628,455,,,
51870,-61.985307,455,,,
52325,-16.615383,455,,,
52780,-16.877097,455,,,
