date,tic,close,high,low
2024-01-02,AAPL,190.34,191.81,188.91
2024-01-02,AMZN,152.44,154.29,150.64
2024-01-02,GOOGL,138.65,140.20,137.19
2024-01-02,MSFT,369.47,373.09,365.99
2024-01-02,NVDA,49.49,50.33,48.74
2024-01-03,AAPL,190.55,192.09,189.26
2024-01-03,AMZN,152.84,154.89,151.07
2024-01-03,GOOGL,139.12,140.71,137.57
2024-01-03,MSFT,370.28,373.90,366.88
2024-01-03,NVDA,49.69,50.54,48.88
2024-01-04,AAPL,191.07,192.19,189.65
2024-01-04,AMZN,152.95,154.92,151.28
2024-01-04,GOOGL,139.28,140.81,137.70
2024-01-04,MSFT,370.67,374.14,367.22
2024-01-04,NVDA,50.02,50.80,49.19
2024-01-05,AAPL,191.04,192.23,189.53
2024-01-05,AMZN,153.69,155.41,151.94
2024-01-05,GOOGL,139.67,141.03,138.11
2024-01-05,MSFT,372.59,375.60,368.95
2024-01-05,NVDA,50.19,50.98,49.39
2024-01-08,AAPL,191.22,192.57,189.65
2024-01-08,AMZN,154.13,156.01,152.23
2024-01-08,GOOGL,139.78,141.40,138.35
2024-01-08,MSFT,373.50,376.87,369.98
2024-01-08,NVDA,50.46,51.28,49.59
2024-01-09,AAPL,191.16,192.60,189.92
2024-01-09,AMZN,154.55,156.40,153.04
2024-01-09,GOOGL,139.82,141.46,138.42
2024-01-09,MSFT,374.58,378.13,370.97
2024-01-09,NVDA,50.67,51.49,49.85
2024-01-10,AAPL,191.38,192.67,189.88
2024-01-10,AMZN,154.82,156.52,152.86
2024-01-10,GOOGL,140.09,141.58,138.43
2024-01-10,MSFT,374.58,378.27,370.90
2024-01-10,NVDA,50.82,51.61,49.94
2024-01-11,AAPL,191.54,192.91,190.19
2024-01-11,AMZN,154.94,156.90,153.27
2024-01-11,GOOGL,140.30,141.88,138.89
2024-01-11,MSFT,374.26,377.99,371.05
2024-01-11,NVDA,51.08,52.00,50.23
2024-01-12,AAPL,191.87,193.20,190.40
2024-01-12,AMZN,155.22,157.07,153.51
2024-01-12,GOOGL,140.58,142.14,139.06
2024-01-12,MSFT,374.48,377.84,370.91
2024-01-12,NVDA,51.33,52.13,50.46
2024-01-16,AAPL,191.94,193.46,190.51
2024-01-16,AMZN,155.52,157.52,153.78
2024-01-16,GOOGL,140.73,142.42,139.28
2024-01-16,MSFT,373.96,378.24,370.86
2024-01-16,NVDA,51.53,52.41,50.76
2024-01-17,AAPL,191.99,193.57,190.67
2024-01-17,AMZN,155.63,157.62,154.08
2024-01-17,GOOGL,140.96,142.57,139.51
2024-01-17,MSFT,374.51,378.29,370.96
2024-01-17,NVDA,51.80,52.68,50.97
2024-01-18,AAPL,191.88,193.23,190.43
2024-01-18,AMZN,156.28,157.89,154.26
2024-01-18,GOOGL,141.36,142.85,139.74
2024-01-18,MSFT,374.94,378.48,371.07
2024-01-18,NVDA,52.06,52.91,51.23
2024-01-19,AAPL,192.18,193.52,190.60
2024-01-19,AMZN,156.96,158.53,154.91
