date,tic,close,high,low
2018-01-02,AAPL,39.547326257186114,39.75650383519403,39.301890793498764
2018-01-02,AMGN,134.0645984807733,135.1645893217969,133.15649404940888
2018-01-02,CRM,100.46760187002585,101.13927449732716,99.6786967957184
2018-01-02,CSCO,29.738147883515552,29.911354232860226,29.57841798145607
2018-01-02,IBM,102.05026094745905,102.66502507080493,101.63917250695815
2018-01-02,INTC,38.824619437115054,39.076125234480884,38.45887859274736
2018-01-02,MSFT,78.4287234274663,78.84507264386751,77.95793446688087
2018-01-02,NKE,55.574746644648144,55.97375644826549,55.051045016935674
2018-01-02,VZ,32.79151065729369,33.034816602882145,32.57459426315404
2018-01-02,WMT,28.901221107777648,29.09327837122966,28.72350672244423
2018-01-03,AAPL,39.57107284882481,39.79078720411079,39.33329305264532
2018-01-03,AMGN,133.89682040900396,134.99620823600387,133.00556765367463
2018-01-03,CRM,100.53055864245154,101.22330626242668,99.7539712367207
2018-01-03,CSCO,29.770566040709358,29.949600921351234,29.61662778624187
2018-01-03,IBM,102.05662787407543,102.68356441987596,101.66669846071002
2018-01-03,INTC,38.926856340946976,39.17943839258698,38.55101413937373
2018-01-03,MSFT,78.54876474072616,78.97881382795045,78.0905222546161
2018-01-03,NKE,55.632736248418084,56.028768970657126,55.088046210199686
2018-01-03,VZ,32.818253323550316,33.05355349793042,32.600641717541315
2018-01-03,WMT,28.993896397703157,29.182122752829752,28.8135217679476
2018-01-04,AAPL,39.60386339619696,39.832718781770794,39.37310106301304
2018-01-04,AMGN,133.82317258845111,134.96069244314745,132.94590031919108
2018-01-04,CRM,100.62296836510434,101.37135785823116,99.9042196373355
2018-01-04,CSCO,29.821870488532934,30.01019763122759,29.673228827699294
2018-01-04,IBM,102.15031953631491,102.81600641922466,101.77369413116526
2018-01-04,INTC,39.05657255851943,39.323957057270945,38.68494674933111
2018-01-04,MSFT,78.71040243369679,79.17185480256269,78.28327285968294
2018-01-04,NKE,55.74487232846424,56.143476088996174,55.17696673668847
2018-01-04,VZ,32.86546716452377,33.11428898318716,32.646864700642034
2018-01-04,WMT,29.095311404910436,29.293220865947873,28.918471129650452
2018-01-05,AAPL,39.61685854426222,39.829255575820326,39.369689967435136
2018-01-05,AMGN,133.6702845262393,134.79993813693224,132.7903616608338
2018-01-05,CRM,100.65471065993415,101.34391801458369,99.89084122022392
2018-01-05,CSCO,29.851912258350392,30.03354587388334,29.69685406743639
2018-01-05,IBM,102.1713332213725,102.80983190711584,101.77269260152399
2018-01-05,INTC,39.14980048208002,39.41584588133682,38.77290357455281
2018-01-05,MSFT,78.83681261234553,79.26772538461455,78.38456409336727
2018-01-05,NKE,55.80337268471568,56.19520449222857,55.245714619357294
2018-01-05,VZ,32.89788853571533,33.14702417964922,32.67501777376041
2018-01-05,WMT,29.180735105849,29.373074879215512,29.002097567658144
2018-01-08,AAPL,39.61210361913367,39.83346517408892,39.385234501054036
2018-01-08,AMGN,133.45753477337865,134.59163546789114,132.61115336242364
2018-01-08,CRM,100.68491510889577,101.36924644864615,99.94041044226917
2018-01-08,CSCO,29.876448099986042,30.058681877404943,29.726954392816143
2018-01-08,IBM,102.18262152538021,102.81874840034126,101.78630320328082
2018-01-08,INTC,39.23060539258447,39.49148277395615,38.86993067994624
2018-01-08,MSFT,78.94080703717131,79.37175056471125,78.49047961215695
2018-01-08,NKE,55.83506205345438,56.24202381969268,55.31157991192488
2018-01-08,VZ,32.916471428388896,33.16379466745776,32.70304696127188
2018-01-08,WMT,29.259422553689244,29.44947715795362,29.08266795428552
2018-01-09,AAPL,39.64012927084723,39.8741308849095,39.41491313203201
2018-01-09,AMGN,133.40222406757434,134.53870006947264,132.56148243935687
2018-01-09,CRM,100.77581249478155,101.51747289696847,100.03821098317283
2018-01-09,CSCO,29.927728703824712,30.114340821404504,29.779445763238673
